"TAX_OBJ_ID","ACCOUNT_NUM","APPRAISAL_YR","BLDG_CLASS_DESC","YEAR_BUILT","REMODEL_YR","GROSS_BLDG_AREA","FOUNDATION_TYP_DESC","FOUNDATION_AREA","BASEMENT_DESC","BASEMENT_AREA","NUM_STORIES","CONSTR_TYP_DESC","HEATING_TYP_DESC","AC_TYP_DESC","NUM_UNITS","NET_LEASE_AREA","PROPERTY_NAME","PROPERTY_QUAL_DESC","PROPERTY_COND_DESC","PHYS_DEPR_PCT","FUNCT_DEPR_PCT","EXTRNL_DEPR_PCT","TOT_DEPR_PCT","IMP_VAL","LAND_VAL","MKT_VAL","APPR_METHOD_DESC","COMPARABILITY_CD","PCT_COMPLETE"
"65035162610090000","65035162610090000","2019","APARTMENT (BRICK EXTERIOR)","1962","1962","54430","CONCRETE SLAB","27215","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","64","82155","SPANISH STONE APARTMENTS","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"65035162610130000","65035162610130000","2019","APARTMENT (BRICK EXTERIOR)","1959","1959","49290","CONCRETE SLAB","24645","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","62","39938","SPANISH STONE APARTMENTS","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000132010000000","00000132010000000","2019","APARTMENT (BRICK EXTERIOR)","1924","1924","29622","CONCRETE SLAB","29622","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","42","32236","CHINA ALLEY LOFTS","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000132274000001","00000132274000000","2019","PARKING GARAGE","1910","1910","15000","CONCRETE SLAB","15000","UNASSIGNED","0","1","B-REINFORCED CONCRETE FRAME","NONE","NONE","0","0","AMERICAN BEAUTY MILL","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000135106000000","00000135106000000","2019","APARTMENT (BRICK EXTERIOR)","1961","1961","263445","CONCRETE SLAB","17563","UNASSIGNED","17563","16","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","118","256860","MAPLE TERRACE APTS","AVERAGE","AVERAGE","70.00",".00",".00","70.00","","","","INCOME","C- CLASS","100.00"
"18001410000000000","18001410000000000","2019","CHURCH BUILDING","1991","1991","10968","CONCRETE SLAB","6968","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","10968","SAE SARM METHODIST CHURCH","LOW COST","AVERAGE","30.00",".00",".00","30.00","","","","COST","C- CLASS","100.00"
"00000528433000000","00000528433000000","2019","APARTMENT (FRAME EXTERIOR)","1962","1962","56767","CONCRETE SLAB","27988","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","59","54687","THE COLORADO APARTMENTS","AVERAGE","AVERAGE","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00000136495000000","00000136495000000","2019","APARTMENT (BRICK EXTERIOR)","1967","1967","41751","CONCRETE SLAB","15312","NONE","0","4","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","56","35449","CARLISLE ON THE KATY TRAIL","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000136534000000","00000136534000000","2019","APARTMENT (BRICK EXTERIOR)","1967","1967","89363","CONCRETE SLAB","33335","UNASSIGNED","0","3","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","120","77035","CARLISLE ON THE CREEK  742 1296","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000137389000000","00000137389000000","2019","APARTMENT (BRICK EXTERIOR)","1930","1970","7689","PIERS","7689","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","8","7689","LEE APARTMENTS","GOOD","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"65049407510190000","65049407510190000","2019","APARTMENT (BRICK EXTERIOR)","1964","1964","47376","CONCRETE SLAB","23688","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","60","43380","WILLOW BEND APTS","GOOD","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"65046978810140000","65046978810140000","2019","APARTMENT (BRICK EXTERIOR)","1969","1969","170426","CONCRETE SLAB","86338","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","192","171394","TERRACE VIEW","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"65049302510260000","65049302510260000","2019","APARTMENT (BRICK EXTERIOR)","1968","1968","75916","CONCRETE SLAB","37958","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","100","71658","THE TERRACE AT FINLEY-TXA1990125","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"65049302510270000","65049302510270000","2019","APARTMENT (BRICK EXTERIOR)","1968","1968","36146","CONCRETE SLAB","18073","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","42","31542","THE TERRACE AT FINLEY","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"38202500230050000","38202500230050000","2019","APARTMENT (BRICK EXTERIOR)","1966","1966","92990","CONCRETE SLAB","46495","FULL","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","136","91162","TOWN EAST APARTMENTS","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"38003480020060000","38003480020060000","2019","MOTEL","2000","2000","34546","CONCRETE SLAB","11792","UNASSIGNED","0","3","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","60","34546","LAQUINTA","AVERAGE","EXCELLENT","30.00",".00",".00","30.00","","","","INCOME","STE HOTEL-INSIDE","100.00"
"0064990C000011100","0064990C000011100","2019","HOTEL","2016","2016","61800","CONCRETE SLAB","14670","NONE","0","4","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","104","61800","HOLIDAY INN EXPRESS","EXCELLENT","EXCELLENT",".00",".00",".00",".00","","","","INCOME","STE HOTEL-INSIDE","100.00"
"38036510050240000","38036510050240000","2019","APARTMENT (BRICK EXTERIOR)","1960","1960","6439","CONCRETE SLAB","5904","NONE","0","1","D-WOOD FRAME","CENTRAL PARTIAL","CENTRAL PARTIAL","4","6439","UNOCCUPIED","AVERAGE","POOR","",".00",".00","","","","","INCOME","C- CLASS","100.00"
"00654500010050002","00654500010050000","2019","STORAGE WAREHOUSE","2012","2012","9600","CONCRETE SLAB","6000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","0","2237  JOE FIELD RD","EXCELLENT","EXCELLENT","6.00",".00",".00","6.00","","","","INCOME","A+ CLASS","100.00"
"00C71280OFCT12000","00C71280OFCT12000","2019","OFFICE BUILDING","2016","2016","525792","FOUNDATION FOOTINGS","27673","NONE","0","19","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","504750","PARK DISTRICT PWC TOWER","EXCELLENT","EXCELLENT","1.00",".00",".00","1.00","","","","INCOME","A+ CLASS","100.00"
"00C765600000OFF00","00C765600000OFF00","2019","OFFICE BUILDING","2016","2016","290892","FOUNDATION FOOTINGS","19653","NONE","0","21","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","237525","THE UNION OFFICE BUILDING (65% NON-TIF)","EXCELLENT","EXCELLENT","1.00",".00",".00","1.00","","","","COST","A+ CLASS","100.00"
"00000108001000000","00000108001000000","2019","OFFICE BUILDING","2015","2015","57159","FOUNDATION FOOTINGS","11005","NONE","0","7","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","57159","INTERNATIONAL CENTER II","EXCELLENT","EXCELLENT","1.00",".00",".00","1.00","","","","INCOME","A+ CLASS","100.00"
"180000400A2R3R000","180000400A2R3R000","2019","DISTRIBUTION WAREHOUSE","2013","2013","300800","CONCRETE SLAB","300800","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","300800","AMERICAN BUILDING SUPPLY","AVERAGE","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"180000400A1CR0000","180000400A1CR0000","2019","DISTRIBUTION WAREHOUSE","2014","2014","198800","CONCRETE SLAB","198900","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","198800","AMBERPOINT POINT BUSINESS PARK","AVERAGE","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"10061000010010000","10061000010010000","2019","OFFICE BUILDING","2015","2015","203473","FOUNDATION FOOTINGS","33912","NONE","0","6","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","197147","TOLLWAY CENTER","GOOD","EXCELLENT","1.00",".00",".00","1.00","","","","INCOME","A+ CLASS","100.00"
"18001220011R39900","18001220011R39900","2019","DISTRIBUTION WAREHOUSE","2014","2014","279300","CONCRETE SLAB","279300","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","279300","*IMPRT ONLY*  ECU 592,889 SF TOTAL","AVERAGE","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"180012100A0020000","180012100A0020000","2019","DISTRIBUTION WAREHOUSE","2013","2013","1079800","CONCRETE SLAB","1079800","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","1579658"," AMAZON. COM FULLFILLMENT CENTER","AVERAGE","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"180019100B01R0000","180019100B01R0000","2019","DISTRIBUTION WAREHOUSE","2014","2014","315997","CONCRETE SLAB","245664","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","315997","NATERRA","GOOD","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"18001620023CR0000","18001620023CR0000","2019","DISTRIBUTION WAREHOUSE","2014","2014","144270","CONCRETE SLAB","144270","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","144448","FREEPORT CORPORATE CENTER","AVERAGE","EXCELLENT","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"00700100000010200","00700100000010200","2019","OFFICE BUILDING","1981","1981","493925","PIERS","17093","PARTIAL","20321","25","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","477790","ONE GALLERIA TOWER","EXCELLENT","EXCELLENT","30.00",".00",".00","30.00","","","","INCOME","A+ CLASS","100.00"
"00700200000010300","00700200000010300","2019","OFFICE BUILDING","1984","1984","457985","PIERS","18319","PARTIAL","0","25","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","453504","TWO GALLERIA TOWER","EXCELLENT","EXCELLENT","25.00",".00",".00","25.00","","","","INCOME","A+ CLASS","100.00"
"00000620185000000","00000620185000000","2019","BARN","1956","1956","1250","CONCRETE SLAB","1250","NONE","0","1","D-WOOD FRAME","NONE","NONE","0","1250","BARN","LOW COST","POOR","99.00",".00",".00","99.00","","","","COST","C- CLASS","100.00"
"36082010010020000","36082010010020000","2019","FOOD PROCESSING","2017","2017","122584","CONCRETE SLAB","122584","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","122584","IN N OUT BURGER","EXCELLENT","EXCELLENT","2.00",".00",".00","2.00","","","","INCOME","A+ CLASS","100.00"
"00000141184000000","00000141184000000","2019","APARTMENT (BRICK EXTERIOR)","1964","1964","7712","CONCRETE SLAB","3856","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","16","7776","2727 CLEVELAND ST","LOW COST","POOR","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00700100000010100","00700100000010100","2019","OFFICE BUILDING","1990","1990","553000","CONCRETE SLAB","21310","PARTIAL","0","28","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","535178","THREE GALLERIA TOWER","EXCELLENT","EXCELLENT","20.00",".00",".00","20.00","","","","INCOME","A+ CLASS","100.00"
"18042100040030000","18042100040030000","2019","DISTRIBUTION WAREHOUSE","2017","2017","113175","CONCRETE SLAB","113175","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","112283","52% VACANT- 1 LAND ACCT","EXCELLENT","EXCELLENT","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"00000133597000000","00000133597000000","2019","APARTMENT (BRICK EXTERIOR)","1968","1968","9038","PIERS","4519","NONE","0","2","D-WOOD FRAME","HEATERS","FORCED AIR","34","23716","SPANISH INN","AVERAGE","POOR","80.00",".00",".00","80.00","","","","COST","C- CLASS","100.00"
"18002010010010000","18002010010010000","2019","STORAGE WAREHOUSE","2016","2016","103500","CONCRETE SLAB","103500","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","107796","1204 W BETHEL RD","AVERAGE","EXCELLENT","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"180021800A01R0000","180021800A01R0000","2019","STORAGE WAREHOUSE","2016","2016","108000","CONCRETE SLAB","108000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","108000","TOHATSU","AVERAGE","EXCELLENT","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"180045500D0040000","180045500D0040000","2019","STORAGE WAREHOUSE","2015","2015","80388","CONCRETE SLAB","80388","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","80388","YARD ART","AVERAGE","EXCELLENT","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"180016700302RTE00","180016700302RTE00","2019","DISTRIBUTION WAREHOUSE","2014","2014","101152","CONCRETE SLAB","101152","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","101152","1125 GATEVIEW DR","AVERAGE","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"180012100A0020001","180012100A0020000","2019","SPECIAL","2013","2013","501942","PIERS","501942","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","NONE","NONE","0","0"," AMAZON. COM FULLFILLMENT CENTER","AVERAGE","EXCELLENT","",".00",".00","","","","","INCOME","A+ CLASS","100.00"
"180060400503R0000","180060400503R0000","2019","DISTRIBUTION WAREHOUSE","2012","2012","84660","CONCRETE SLAB","84660","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","85500","50% UNOCCUPIED","GOOD","EXCELLENT","5.00",".00",".00","5.00","","","","INCOME","A+ CLASS","100.00"
"186654500A5R20000","186654500A5R20000","2019","DISTRIBUTION WAREHOUSE","2018","2018","125520","CONCRETE SLAB","125520","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","166020","PROLOGIC PARK 121 BLDG 410","VERY GOOD","EXCELLENT","1.00",".00",".00","1.00","","","","COST","A+ CLASS","95.00"
"186654500A0030000","186654500A0030000","2019","STORAGE WAREHOUSE","2016","2016","423720","CONCRETE SLAB","423720","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","423720","PROLOGIC PARK 121 BLDG 3/ NORWEX/EMP","VERY GOOD","EXCELLENT","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"186654500A5R20001","186654500A5R20000","2019","DISTRIBUTION WAREHOUSE","2018","2018","40500","CONCRETE SLAB","40500","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","0","PROLOGIC PARK 121 BLDG 420/SHRED IT","VERY GOOD","EXCELLENT","",".00",".00","","","","","COST","A+ CLASS","100.00"
"186654500A5R29900","186654500A5R29900","2019","DISTRIBUTION WAREHOUSE","2018","2018","40500","CONCRETE SLAB","40500","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","40500","PROLOGIC PARK 121 BLDG 420 / SHRED IT","VERY GOOD","EXCELLENT","1.00",".00",".00","1.00","","","","COST","A+ CLASS","100.00"
"186654500A0040000","186654500A0040000","2019","DISTRIBUTION WAREHOUSE","2015","2015","300000","CONCRETE SLAB","300000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","300000","360 N. FREEPORT PKWY SUBARU","AVERAGE","EXCELLENT","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"186654500B01R0000","186654500B01R0000","2019","STORAGE WAREHOUSE","2016","2016","144465","CONCRETE SLAB","144465","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","144465","415 N FREEPORT PKWY","AVERAGE","EXCELLENT","3.00",".00",".00","3.00","","","","INCOME","A+ CLASS","100.00"
"00000133645000000","00000133645000000","2019","APARTMENT (BRICK EXTERIOR)","1961","1961","4800","PIERS","2400","NONE","0","2","D-WOOD FRAME","HEATERS","WINDOW","8","4800","HICKORY PARK APTS","AVERAGE","POOR","",".00",".00","","","","","COST","C- CLASS","100.00"
"00000133648000000","00000133648000000","2019","APARTMENT (BRICK EXTERIOR)","1961","1961","4800","PIERS","2490","NONE","0","2","D-WOOD FRAME","HEATERS","WINDOW","8","4618","HICKORY PARK APTS","AVERAGE","POOR","",".00",".00","","","","","COST","C- CLASS","100.00"
"00000133657000000","00000133657000000","2019","APARTMENT (BRICK EXTERIOR)","1962","1962","5300","PIERS","2650","NONE","0","2","D-WOOD FRAME","HEATERS","FORCED AIR","8","5250","1812 HICKORY ST","AVERAGE","POOR","",".00",".00","","","","","COST","C- CLASS","100.00"
"00000133663000000","00000133663000000","2019","APARTMENT (BRICK EXTERIOR)","1964","1964","6484","PIERS","3242","NONE","0","2","D-WOOD FRAME","HEATERS","FORCED AIR","12","6484","1820 HICKORY ST","AVERAGE","POOR","80.00",".00",".00","80.00","","","","COST","C- CLASS","100.00"
"189013600A0040000","189013600A0040000","2019","STORAGE WAREHOUSE","2014","2014","263700","CONCRETE SLAB","263700","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","270498","POINT WEST VIII","AVERAGE","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"189060800A0010000","189060800A0010000","2019","STORAGE WAREHOUSE","2014","2014","142500","CONCRETE SLAB","142500","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","307500","PARK WEST CROSSING (BLDG D)","AVERAGE","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"189060800A0010001","189060800A0010000","2019","STORAGE WAREHOUSE","2014","2014","165000","CONCRETE SLAB","165000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","PARK WEST CROSSING (BLGD A,B,C)","AVERAGE","EXCELLENT","4.00",".00",".00","4.00","","","","INCOME","A+ CLASS","100.00"
"18DFW0OS000000001","18DFW0OS000000000","2019","DISTRIBUTION WAREHOUSE","2014","2014","1055584","CONCRETE SLAB","1055584","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","LOGISTICS CENTER I/AMAZON 2701 BETHEL","AVERAGE","EXCELLENT","3.00",".00",".00","3.00","","","","COST","A+ CLASS","100.00"
"18DFW0OS000000000","18DFW0OS000000000","2019","DISTRIBUTION WAREHOUSE","2013","2013","495720","CONCRETE SLAB","495720","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","2545604","TRU BLU LOGISTIC/ FRESENIUS MEDICAL CARE","AVERAGE","EXCELLENT","3.00",".00",".00","3.00","","","","COST","A+ CLASS","100.00"
"18DFW0OS000000002","18DFW0OS000000000","2019","DISTRIBUTION WAREHOUSE","2018","2018","994300","CONCRETE SLAB","994300","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","0","0","LOGISTICS CENTER I/AMAZON 2601 BETHEL","AVERAGE","EXCELLENT","1.00",".00",".00","1.00","","","","COST","A+ CLASS","100.00"
"16020830008BR0000","16020830008BR0000","2019","STORAGE WAREHOUSE","2013","2013","12000","CONCRETE SLAB","12000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","12000","SIDDONS MARTIN EMERGENCY GROUP","AVERAGE","GOOD","5.00",".00",".00","5.00","","","","INCOME","A+ CLASS","100.00"
"16020770000100000","16020770000100000","2019","LIGHT INDUSTRIAL","2013","2013","50000","CONCRETE SLAB","50000","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL PARTIAL","CENTRAL PARTIAL","0","50000","DALLAS AERONAUTICAL SERVICES","AVERAGE","GOOD","5.00",".00",".00","5.00","","","","INCOME","A+ CLASS","100.00"
"38143050010010000","38143050010010000","2019","HOTEL","2016","2016","56020","CONCRETE SLAB","13284","UNASSIGNED","0","4","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","96","56020","TOWN PLACE SUITES MARRIOTT","GOOD","GOOD","3.00",".00",".00","3.00","","","","COST","STE HOTEL-INSIDE","100.00"
"007005000A01A0000","007005000A01A0000","2019","HOTEL","1998","1998","64962","CONCRETE SLAB","21654","UNASSIGNED","0","3","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","134","64962","CANDLEWOOD SUITES HOTEL - GALLERIA","GOOD","GOOD","25.00",".00",".00","25.00","","","","INCOME","STE HOTEL-INSIDE","100.00"
"007006000A0020000","007006000A0020000","2019","HOTEL","1997","1997","113270","PIERS","18878","NONE","0","6","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","150","113270","EMBASSY SUITES","GOOD","GOOD","10.00",".00",".00","10.00","","","","INCOME","STE HOTEL-INSIDE","100.00"
"007000000B0010000","007000000B0010000","2019","OFFICE BUILDING","1980","1980","424200","CONCRETE BEAM","38107","PARTIAL","0","15","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","1573465","LINCOLN CENTRE I, II, & III","GOOD","GOOD","30.00",".00",".00","30.00","","","","INCOME","A+ CLASS","100.00"
"65049302510280000","65049302510280000","2019","APARTMENT (BRICK EXTERIOR)","1968","1968","100716","CONCRETE SLAB","100716","NONE","0","1","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","128","99696","FINLEY SQUARE APTS","GOOD","GOOD","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000135103000000","00000135103000000","2019","APARTMENT (BRICK EXTERIOR)","1925","1925","84887","CONCRETE BEAM","9432","UNASSIGNED","0","8","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","80","67895","MAPLE TERRACE APTS","AVERAGE","GOOD","80.00",".00",".00","80.00","","","","INCOME","C- CLASS","100.00"
"00000137353000000","00000137353000000","2019","APARTMENT (BRICK EXTERIOR)","1930","1975","3516","PIERS","1739","UNASSIGNED","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","5","3516","3210 N HASKELL","AVERAGE","GOOD","70.00",".00",".00","70.00","","","","INCOME","C- CLASS","100.00"
"00000138316000000","00000138316000000","2019","APARTMENT (BRICK EXTERIOR)","1935","1935","3156","PIERS","2964","NONE","0","2","D-WOOD FRAME","CENTRAL HEAT","CENTRAL A/C","4","3158","APTS","AVERAGE","GOOD","",".00",".00","","","","","INCOME","C- CLASS","100.00"
