"ACCOUNT_NUM","APPRAISAL_YR","IMPR_VAL","LAND_VAL","LAND_AG_EXEMPT","AG_USE_VAL","TOT_VAL","HMSTD_CAP_VAL","REVAL_YR","PREV_REVAL_YR","PREV_MKT_VAL","TOT_CONTRIB_AMT","TAXPAYER_REP","CITY_JURIS_DESC","COUNTY_JURIS_DESC","ISD_JURIS_DESC","HOSPITAL_JURIS_DESC","COLLEGE_JURIS_DESC","SPECIAL_DIST_JURIS_DESC","CITY_SPLIT_PCT","COUNTY_SPLIT_PCT","ISD_SPLIT_PCT","HOSPITAL_SPLIT_PCT","COLLEGE_SPLIT_PCT","SPECIAL_DIST_SPLIT_PCT","CITY_TAXABLE_VAL","COUNTY_TAXABLE_VAL","ISD_TAXABLE_VAL","HOSPITAL_TAXABLE_VAL","COLLEGE_TAXABLE_VAL","SPECIAL_DIST_TAXABLE_VAL","CITY_CEILING_VALUE","COUNTY_CEILING_VALUE","ISD_CEILING_VALUE","HOSPITAL_CEILING_VALUE","COLLEGE_CEILING_VALUE","SPECIAL_DIST_CEILING_VALUE","VID_IND","GIS_PARCEL_ID","APPRAISAL_METH_CD","RENDITION_PENALTY","DIVISION_CD","EXTRNL_CNTY_ACCT","EXTRNL_CITY_ACCT","P_BUS_TYP_CD","BLDG_CLASS_CD","SPTD_CODE"
"00000662161980000","2019","50970.00","21690.00","0","0","72660.00","72660.00","2019","2018","61510.00",".00","950 WEISFELD RONALD A","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","72660","72660","72660","72660","72660","0","","","","","","","N","CONDO00C7900CONDO","2","","RES","","0000000000000000000000000","","CONDOMINIUM","A13"
"00000662162440000","2019","64030.00","26370.00","0","0","90400.00","90400.00","2019","2018","81360.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","90400","90400","90400","90400","90400","0","","","","","","","N","CONDO00C7900CONDO","2","","RES","","0000000000000000000000000","","CONDOMINIUM","A13"
"28120500070090000","2019","105030.00","28000.00","0","0","133030.00","133030.00","2019","2018","130000.00",".00","993 CAMERON APPRAISAL GROUP","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","133030","133030","133030","133030","133030","0","","","","","","","N","28120500070090000","1","","RES","","22800007000900","","14","A11"
"20070100120050100","2019","80560.00","15000.00","0","0","95560.00","95560.00","2019","2018","83750.00",".00","993 CAMERON APPRAISAL GROUP","DESOTO","DALLAS COUNTY","DESOTO ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","95560","95560","95560","95560","95560","0","","","","","","","N","20070100120050100","1","","RES","","","","14","B12"
"00000436810000000","2019","60940.00","20000.00","0","0","80940.00","80940.00","2019","2018","72000.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","80940","80940","80940","80940","80940","0","","","","","","","N","00000436810000000","2","","RES","","000580901200600","","13","A11"
"00000517624000000","2019","75580.00","218890.00","0","0","294470.00","294470.00","2019","2016","294470.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","294470","294470","294470","294470","294470","0","","","","","","","N","00000517624000000","1","","COM","","000613100000100","","AUTOMOTIVE SERVICE","F10"
"274061400B0120000","2019",".00","60000.00","0","0","60000.00","60000.00","2019","2018","",".00","993 CAMERON APPRAISAL GROUP","GLENN HEIGHTS","DALLAS COUNTY","DESOTO ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","60000","60000","60000","60000","60000","0","","","","","","","N","274061400B0120000","1","","RES","","","","LAND ONLY","C11"
"00000173113000000","2019","56000.00","12000.00","0","0","68000.00","68000.00","2019","2016","65230.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","68000","68000","68000","68000","68000","0","","","","","","","N","00000173113000000","2","","RES","","000174200201200","","04","A11"
"28154500241270000","2019","90500.00","20000.00","0","0","110500.00","110500.00","2019","2018","95000.00",".00","993 CAMERON APPRAISAL GROUP","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","110500","110500","110500","110500","110500","0","","","","","","","N","28154500241270000","1","","RES","","25900024012700","","12","A12"
"16005910070310000","2019","169010.00","34000.00","0","0","203010.00","203010.00","2019","2018","152920.00",".00","993 CAMERON APPRAISAL GROUP","CEDAR HILL","DALLAS COUNTY","CEDAR HILL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","203010","203010","203010","203010","203010","0","","","","","","","N","16005910070310000","1","","RES","","","","16","A11"
"32237500040140000","2019","111760.00","30000.00","0","0","141760.00","141760.00","2019","2018","89620.00",".00","H06 HINES JACK/ RONALD HINES","IRVING","DALLAS COUNTY","IRVING ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","141760","141760","141760","141760","141760","0","","","","","","","N","32237500040140000","2","","RES","","32237500040140000","","13","A11"
"005375001427A0000","2019","23430.00","17000.00","0","0","40430.00","40430.00","2019","2016","40430.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","40430","40430","40430","40430","40430","0","","","","","","","N","005375001427A0000","3","","RES","","","","12","B12"
"005375001430A0000","2019","18690.00","17000.00","0","0","35690.00","35690.00","2019","2016","35690.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","35690","35690","35690","35690","35690","0","","","","","","","N","005375001430A0000","3","","RES","","","","12","B12"
"005375001531A0000","2019","35220.00","17000.00","0","0","52220.00","52220.00","2019","2016","52220.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","52220","52220","52220","52220","52220","0","","","","","","","N","005375001531A0000","3","","RES","","","","12","B12"
"36019500000100000","2019","61000.00","24000.00","0","0","85000.00","85000.00","2019","2018","40460.00",".00","993 CAMERON APPRAISAL GROUP","LANCASTER","DALLAS COUNTY","LANCASTER ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","85000","85000","85000","85000","85000","0","","","","","","","N","36019500000100000","2","","RES","","","","04","A11"
"10005790000B00269","2019","64780.00","28470.00","0","0","93250.00","93250.00","2018","2017","68630.00",".00","993 CAMERON APPRAISAL GROUP","ADDISON","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","93250","93250","93250","93250","93250","0","","","","","","","N","CONDO1000579CONDO","1","","RES","","00300000201000","","CONDOMINIUM","A13"
"00000393952000000","2019","151870.00","195000.00","0","0","346870.00","346870.00","2018","2017","328730.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","177496","208496","242183","208496","202496","0",".00","291.47","1839.67","",".00","","N","00000393952000000","2","","RES","","000540500501400","","21","A11"
"28052501380080000","2019","34110.00","30000.00","0","0","64110.00","64110.00","2019","2018","47330.00",".00","993 CAMERON APPRAISAL GROUP","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","64110","64110","64110","64110","64110","0","","","","","","","N","28052501380080000","1","","RES","","15900138000867","","04","A11"
"00000657406000000","2019","130990.00","22000.00","0","0","152990.00","128337.00","2019","2018","116670.00",".00","883 FAIR PLAY PROPERTY TAX","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","2670","33670","45504","33670","27670","0",".00","26.02","252.15","",".00","","N","00000657406000000","1","","RES","","000696700700600","","14","A11"
"28210800090200000","2019","104000.00","30000.00","0","0","134000.00","134000.00","2019","2018","131000.00",".00","993 CAMERON APPRAISAL GROUP","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","134000","134000","134000","134000","134000","0","","","","","","","N","28210800090200000","1","","RES","","31650009002000","","14","A11"
"005375001507A0000","2019","31990.00","17000.00","0","0","48990.00","48990.00","2019","2016","48990.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","48990","48990","48990","48990","48990","0","","","","","","","N","005375001507A0000","3","","RES","","","","12","B12"
"005375001521B0000","2019",".00","5100.00","0","0","5100.00","5100.00","2019","2016","5100.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","5100","5100","5100","5100","5100","0","","","","","","","N","005375001521B0000","1","","RES","","","","LAND ONLY","C11"
"32334500040310000","2019","119060.00","45000.00","0","0","164060.00","164060.00","2019","2018","147510.00",".00","H06 HINES JACK/ RONALD HINES","IRVING","DALLAS COUNTY","IRVING ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","164060","164060","164060","164060","164060","0","","","","","","","N","32334500040310000","2","","RES","","32334500040310000","","13","A11"
"00619900010150000","2019","130380.00","15000.00","0","0","145380.00","145380.00","2017","2016","145380.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","145380","145380","145380","145380","145380","0","","","","","","","N","00619900010150000","1","","RES","","","","14","A11"
"360397500111B0000","2019","80210.00","10000.00","0","0","90210.00","90210.00","2018","2017","68000.00",".00","993 CAMERON APPRAISAL GROUP","LANCASTER","DALLAS COUNTY","LANCASTER ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","90210","90210","90210","90210","90210","0","","","","","","","N","360397500111B0000","2","","RES","","","","14","B12"
"36046500010050000","2019","85000.00","25000.00","0","0","110000.00","110000.00","2019","2018","90950.00",".00","993 CAMERON APPRAISAL GROUP","LANCASTER","DALLAS COUNTY","LANCASTER ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","110000","110000","110000","110000","110000","0","","","","","","","N","36046500010050000","2","","RES","","","","14","A11"
"180001100C0090000","2019","449150.00","100000.00","0","0","549150.00","549150.00","2019","2018","503750.00","45400.00","993 CAMERON APPRAISAL GROUP","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","521693","439320","524150","439320","439320","0","","","","","","","N","180001100C0090000","1","","RES","","","","21","A11"
"00000166882180000","2019","3000.00","179080.00","0","0","182080.00","182080.00","2019","2018","182080.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","182080","182080","182080","182080","182080","0","","","","","","","N","CONDO00C2890CONDO","1","","RES","","000162200500206","","CONDOMINIUM","A13"
"2801550000260R100","2019","198290.00","7000.00","0","0","205290.00","205290.00","2018","2017","205290.00",".00","880 MCDONNELL RICHARDSON CPA PC","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","205290","205290","205290","205290","205290","0","","","","","","","N","2801550000260R100","1","","RES","","","","14","A11"
"00000393139000000","2019",".00","446500.00","0","0","446500.00","446500.00","2018","2016","446500.00",".00","442 RAINBOLT & ALEXANDER INC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","446500","446500","446500","446500","446500","0","","","","","","","N","00000393139000000","1","","COM","","000540200001801","","LAND ONLY","C12"
"005375001428A0000","2019","24740.00","17000.00","0","0","41740.00","41740.00","2019","2016","41740.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","41740","41740","41740","41740","41740","0","","","","","","","N","005375001428A0000","3","","RES","","","","12","B12"
"005375001517A0000","2019","35730.00","17000.00","0","0","52730.00","52730.00","2019","2016","52730.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","52730","52730","52730","52730","52730","0","","","","","","","N","005375001517A0000","3","","RES","","","","12","B12"
"005375001526FA000","2019","58130.00","17000.00","0","0","75130.00","75130.00","2019","2016","75130.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","75130","75130","75130","75130","75130","0","","","","","","","N","005375001526FA000","3","","RES","","","","14","B12"
"32334500080080000","2019","123000.00","45000.00","0","0","168000.00","168000.00","2019","2018","152460.00",".00","993 CAMERON APPRAISAL GROUP","IRVING","DALLAS COUNTY","IRVING ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","168000","168000","168000","168000","168000","0","","","","","","","N","32334500080080000","2","","RES","","32334500080080000","","13","A11"
"324412500E0070000","2019","346840.00","95000.00","0","0","441840.00","441840.00","2018","2015","415520.00",".00","H06 HINES JACK/ RONALD HINES","IRVING","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","DALLAS COUNTY URD",".00",".00",".00",".00",".00",".00","353472","353472","416840","353472","353472","92786","","","","","","","N","324412500E0070000","1","","RES","","","","21","A11"
"36041500030070000","2019","79000.00","25000.00","0","0","104000.00","104000.00","2019","2018","104000.00",".00","993 CAMERON APPRAISAL GROUP","LANCASTER","DALLAS COUNTY","LANCASTER ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","104000","104000","104000","104000","104000","0","","","","","","","N","36041500030070000","2","","RES","","","","16","A11"
"36067600050350000","2019","80000.00","25000.00","0","0","105000.00","105000.00","2019","2018","141810.00",".00","993 CAMERON APPRAISAL GROUP","LANCASTER","DALLAS COUNTY","LANCASTER ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","105000","105000","105000","105000","105000","0","","","","","","","N","36067600050350000","1","","RES","","","","14","A11"
"00000747850000000","2019","110580.00","150000.00","0","0","260580.00","260580.00","2019","2018","268390.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","260580","260580","260580","260580","260580","0","","","","","","","N","00000747850000000","2","","RES","","000752600803500","","13","A11"
"00000423340000000","2019","116310.00","667440.00","0","0","783750.00","783750.00","2017","2016","793040.00",".00","069 LEWIS PROPERTY TAX SERVICES","DALLAS","DALLAS COUNTY","HIGHLAND PARK ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","705375","705375","692875","705375","705375","0","","","","","","","N","00000423340000000","1","","RES","","000563000201600","","08","A11"
"00000376933000000","2019","318590.00","165410.00","0","0","484000.00","484000.00","2017","2016","444690.00",".00","442 RAINBOLT & ALEXANDER INC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","484000","484000","484000","484000","484000","0","","","","","","","N","00000376933000000","3","","COM","","000536100005900","","FREE STANDING RETAIL STORE","F10"
"14104710000030000","2019","429850.00","102370.00","0","0","532220.00","532220.00","2018","2016","532220.00",".00","069 LEWIS PROPERTY TAX SERVICES","CARROLLTON","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","532220","532220","532220","532220","532220","0","","","","","","","N","14104710000030000","3","","COM","","","","MINI-WAREHOUSE","F10"
"14119890010010000","2019","298810.00","741190.00","0","0","1040000.00","1040000.00","2017","2015","1040000.00",".00","069 LEWIS PROPERTY TAX SERVICES","CARROLLTON","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1040000","1040000","1040000","1040000","1040000","0","","","","","","","N","14119890010010000","3","","COM","","","","MINI-WAREHOUSE","F10"
"00C52050000E00514","2019","88920.00","24330.00","0","0","113250.00","60500.00","2019","2018","102600.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","48400","48400","29450","48400","48400","0","","","","","","","N","CONDO00C5205CONDO","2","","RES","","","","CONDOMINIUM","A13"
"005375001408A0000","2019","18690.00","17000.00","0","0","35690.00","35690.00","2019","2016","35690.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","35690","35690","35690","35690","35690","0","","","","","","","N","005375001408A0000","3","","RES","","","","12","B12"
"005375001526B0000","2019","142120.00","12750.00","0","0","154870.00","154870.00","2019","2016","154870.00",".00","607 FAIRTAX GROUP LLC","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","154870","154870","154870","154870","154870","0","","","","","","","N","005375001526B0000","1","","RES","","","","14","B12"
"00000734971000000","2019","93880.00","35000.00","0","0","128880.00","97043.00","2019","2018","114580.00",".00","993 CAMERON APPRAISAL GROUP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","0","8635","17339","8635","2635","0",".00",".00",".00","",".00","","N","00000734971000000","1","","RES","","000746900401900","","13","A11"
"00C28600000010100","2019","208390.00","70390.00","0","0","278780.00","278780.00","2019","2018","278780.00",".00","A01 AMERICAN PROPERTY SERVICES LLP","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","278780","278780","278780","278780","278780","0","","","","","","","N","CONDO00C2860CONDO","3","","COM","","","","RETAIL STRIP","F10"
